midpoint	G12
1003046.5	0.013946280991735536
1013358.5	0.013946280991735536
1024357.5	0.013946280991735536
1034493.0	0.013946280991735536
1041671.0	0.013946280991735536
1049027.0	0.013946280991735536
1055093.0	0.013946280991735536
1059650.5	0.013946280991735536
1066451.0	0.013946280991735536
1073572.0	0.014204545454545454
1083448.0	0.013946280991735536
1090680.5	0.013946280991735536
1099095.0	0.013946280991735536
1106807.0	0.014204545454545454
1112044.5	0.014204545454545454
1123189.5	0.014462809917355372
1129178.5	0.013946280991735536
1134812.5	0.013946280991735536
1142743.5	0.013946280991735536
1149612.5	0.013946280991735536
1156732.5	0.014462809917355372
1164452.5	0.014204545454545454
1170131.0	0.013946280991735536
1176578.0	0.013946280991735536
1182151.0	0.013946280991735536
1187480.0	0.013946280991735536
1194498.0	0.013946280991735536
1201820.5	0.013946280991735536
1208326.0	0.013946280991735536
1214998.0	0.013946280991735536
1221353.0	0.013946280991735536
1229092.0	0.013946280991735536
1233661.5	0.014204545454545454
1241946.0	0.014204545454545454
1250048.0	0.014204545454545454
1257690.0	0.014204545454545454
1267256.5	0.014204545454545454
1274204.5	0.014204545454545454
1280839.0	0.014204545454545454
1288164.0	0.013946280991735536
1295162.5	0.013946280991735536
1302801.0	0.013946280991735536
1312459.5	0.013946280991735536
1318929.5	0.013946280991735536
1326410.5	0.013946280991735536
1334835.0	0.013946280991735536
1342456.5	0.013946280991735536
1350658.0	0.013946280991735536
1356630.5	0.013946280991735536
1362358.5	0.013946280991735536
1368141.5	0.013946280991735536
1374003.5	0.013946280991735536
1383772.0	0.013946280991735536
1393180.5	0.013946280991735536
1400852.5	0.014204545454545454
1406092.5	0.013946280991735536
1411670.5	0.014204545454545454
1417290.0	0.014721074380165289
1426557.5	0.013946280991735536
1434626.0	0.014204545454545454
1440826.5	0.014204545454545454
1445766.0	0.013946280991735536
1452090.0	0.013946280991735536
1458219.0	0.013946280991735536
1464414.5	0.013946280991735536
1469557.5	0.013946280991735536
1476951.0	0.013946280991735536
1482710.5	0.013946280991735536
1488497.0	0.013946280991735536
1494029.0	0.013946280991735536
1500377.5	0.013946280991735536
1505538.0	0.014204545454545454
1510821.5	0.014462809917355372
1517545.5	0.013946280991735536
1527794.5	0.013946280991735536
1534265.0	0.013946280991735536
1540453.0	0.013946280991735536
1547616.5	0.013946280991735536
1555519.5	0.013946280991735536
1561553.0	0.013946280991735536
1566411.5	0.013946280991735536
1576737.5	0.014204545454545454
1587556.5	0.013946280991735536
1594067.5	0.013946280991735536
1600848.5	0.013946280991735536
1606104.5	0.013946280991735536
1613489.5	0.014204545454545454
1620195.0	0.013946280991735536
1625686.5	0.014204545454545454
1633457.0	0.014204545454545454
1645974.5	0.013946280991735536
1653176.5	0.013946280991735536
1659382.0	0.013946280991735536
1666197.0	0.013946280991735536
1672476.0	0.013946280991735536
1678536.5	0.013946280991735536
1684332.5	0.013946280991735536
1690473.5	0.013946280991735536
1697076.5	0.013946280991735536
1702904.5	0.013946280991735536
1708743.5	0.013946280991735536
1714494.5	0.013946280991735536
1719222.5	0.013946280991735536
1728655.5	0.013946280991735536
1735778.5	0.013946280991735536
1744354.0	0.013946280991735536
1750127.0	0.013946280991735536
1759780.0	0.013946280991735536
1765914.0	0.013946280991735536
1771208.0	0.013946280991735536
1777852.5	0.013946280991735536
1784572.5	0.013946280991735536
1790722.0	0.014204545454545454
1796920.5	0.013946280991735536
1805751.0	0.013946280991735536
1812596.0	0.013946280991735536
1823405.0	0.013946280991735536
1829455.0	0.013946280991735536
1837234.0	0.014462809917355372
1862074.0	0.014204545454545454
1874622.0	0.014204545454545454
1883581.5	0.013946280991735536
1889586.5	0.013946280991735536
1894968.5	0.013946280991735536
1900445.5	0.013946280991735536
1906432.0	0.013946280991735536
1911912.0	0.013946280991735536
1918222.5	0.013946280991735536
1924678.0	0.014204545454545454
1930889.0	0.013946280991735536
1936781.5	0.013946280991735536
1943419.5	0.014204545454545454
1949451.5	0.014462809917355372
1955930.0	0.014462809917355372
1962329.5	0.014204545454545454
1969928.5	0.014204545454545454
1977150.5	0.014462809917355372
1982454.5	0.013946280991735536
1988439.0	0.013946280991735536
1994521.5	0.013946280991735536
1999448.0	0.014204545454545454
2006165.5	0.014204545454545454
2013962.5	0.014204545454545454
2021548.5	0.013946280991735536
2029448.5	0.014204545454545454
2038128.5	0.014204545454545454
2043805.5	0.013946280991735536
2050930.0	0.013946280991735536
2057273.0	0.013946280991735536
2064901.5	0.013946280991735536
2072737.0	0.013946280991735536
2078471.5	0.013946280991735536
2098582.0	0.013946280991735536
2106663.0	0.013946280991735536
2113171.0	0.013946280991735536
2119854.5	0.013946280991735536
2126877.0	0.014204545454545454
2133813.0	0.013946280991735536
2141437.0	0.013946280991735536
2148401.5	0.013946280991735536
2162487.5	0.013946280991735536
2171655.0	0.013946280991735536
2180325.0	0.013946280991735536
2186923.5	0.013946280991735536
2192539.5	0.013946280991735536
2198336.5	0.014204545454545454
2204434.5	0.013946280991735536
2211291.5	0.013946280991735536
2218746.0	0.013946280991735536
2225762.5	0.013946280991735536
2232436.0	0.013946280991735536
2243213.0	0.013946280991735536
2249300.5	0.013946280991735536
2254070.0	0.013946280991735536
2260510.5	0.014204545454545454
2267622.5	0.013946280991735536
2278038.0	0.013946280991735536
2284029.5	0.013946280991735536
2289755.5	0.014204545454545454
2295688.5	0.013946280991735536
2302136.0	0.013946280991735536
2308350.0	0.013946280991735536
2314406.5	0.013946280991735536
2320923.0	0.014204545454545454
2326256.5	0.013946280991735536
2334175.5	0.013946280991735536
2340875.0	0.013946280991735536
2347695.5	0.014204545454545454
2352597.0	0.014204545454545454
2359303.0	0.013946280991735536
2364625.5	0.013946280991735536
2370862.0	0.014204545454545454
2375539.0	0.014204545454545454
2385223.0	0.013946280991735536
2391238.0	0.013946280991735536
2396711.5	0.013946280991735536
2402007.5	0.013946280991735536
2407411.5	0.014204545454545454
2412797.5	0.014204545454545454
2418647.5	0.014204545454545454
2424131.5	0.014204545454545454
2429041.5	0.014462809917355372
2434995.0	0.014204545454545454
2441413.5	0.013946280991735536
2447245.0	0.014462809917355372
2452137.0	0.014462809917355372
2457801.0	0.014204545454545454
2463066.5	0.014462809917355372
2468802.0	0.013946280991735536
2478367.0	0.013946280991735536
2487033.5	0.013946280991735536
2493113.0	0.014462809917355372
2499327.0	0.015495867768595042
2503919.0	0.014204545454545454
2508577.5	0.014204545454545454
2514091.5	0.013946280991735536
2519645.0	0.013946280991735536
2524966.5	0.013946280991735536
2531061.5	0.013946280991735536
2535913.0	0.013946280991735536
2541651.0	0.013946280991735536
2547765.5	0.013946280991735536
2553395.0	0.013946280991735536
2559454.0	0.014204545454545454
2564745.5	0.014204545454545454
2571234.0	0.014204545454545454
2576593.5	0.013946280991735536
2582668.5	0.014204545454545454
2588338.0	0.014204545454545454
2593438.0	0.013946280991735536
2605789.0	0.013946280991735536
2612319.5	0.013946280991735536
2617427.5	0.014204545454545454
2623204.5	0.013946280991735536
2628735.5	0.014204545454545454
2634173.0	0.013946280991735536
2640418.5	0.015237603305785122
2644894.0	0.015237603305785122
2651367.5	0.013946280991735536
2656454.0	0.013946280991735536
2662144.5	0.014204545454545454
2667663.0	0.013946280991735536
2673248.5	0.013946280991735536
2678276.5	0.013946280991735536
2683617.0	0.015237603305785122
2689354.0	0.013946280991735536
2694846.5	0.013946280991735536
2700896.0	0.013946280991735536
2706636.5	0.013946280991735536
2713894.0	0.013946280991735536
2720332.5	0.013946280991735536
2726041.0	0.013946280991735536
2731811.5	0.013946280991735536
2738235.5	0.013946280991735536
2743874.0	0.014204545454545454
2749579.0	0.01601239669421487
2755172.5	0.014204545454545454
2760847.5	0.014721074380165289
2766310.5	0.014462809917355372
2772002.0	0.013946280991735536
2779151.0	0.013946280991735536
2785133.0	0.013946280991735536
2791801.5	0.013946280991735536
2798448.0	0.013946280991735536
2804539.5	0.013946280991735536
2810860.5	0.014204545454545454
2819112.5	0.013946280991735536
2826335.0	0.014204545454545454
2833265.5	0.014204545454545454
2839984.0	0.014204545454545454
2845999.5	0.014462809917355372
2852121.5	0.014462809917355372
2858447.0	0.013946280991735536
2865116.5	0.013946280991735536
2873119.5	0.013171487603305785
2878990.5	0.013171487603305785
2886183.0	0.013171487603305785
2892068.5	0.013429752066115703
2900459.5	0.013171487603305785
2917638.5	0.014204545454545454
2925512.0	0.013171487603305785
2940022.0	0.013171487603305785
2946594.0	0.012913223140495866
2953764.5	0.012913223140495866
2959647.0	0.012913223140495866
2966399.0	0.013171487603305785
2972162.5	0.012913223140495866
2978255.5	0.012913223140495866
2992679.5	0.012913223140495866
3001814.5	0.012913223140495866
3008342.5	0.01368801652892562
3014079.5	0.013171487603305785
3021742.5	0.013171487603305785
3030175.5	0.013429752066115703
3039559.5	0.012913223140495866
3047549.0	0.012913223140495866
3066972.5	0.013171487603305785
3073408.5	0.013171487603305785
3080769.5	0.013429752066115703
3090907.5	0.013171487603305785
3095851.5	0.013171487603305785
3101314.0	0.012913223140495866
3107103.5	0.012913223140495866
3111803.0	0.013171487603305785
3118158.5	0.01368801652892562
3124412.0	0.01368801652892562
3129362.5	0.01368801652892562
3136246.0	0.014462809917355372
3142692.5	0.013171487603305785
3148633.0	0.013171487603305785
3155042.0	0.013171487603305785
3160765.5	0.013171487603305785
3166600.5	0.013171487603305785
3173925.5	0.012913223140495866
3182586.5	0.013171487603305785
3188454.5	0.012913223140495866
3193994.0	0.013429752066115703
3199425.5	0.012913223140495866
3209509.0	0.012913223140495866
3215944.5	0.012913223140495866
3222873.0	0.013171487603305785
3228647.0	0.014204545454545454
3234305.0	0.014204545454545454
3241508.5	0.013171487603305785
3249793.0	0.013171487603305785
3255630.5	0.013171487603305785
3262499.0	0.012913223140495866
3267742.0	0.012913223140495866
3273280.0	0.013429752066115703
3279306.5	0.013429752066115703
3336810.5	0.012913223140495866
3354798.5	0.012913223140495866
3360776.5	0.013171487603305785
3365983.5	0.013171487603305785
3374825.0	0.01368801652892562
3380361.5	0.012913223140495866
3386942.5	0.012913223140495866
3395165.5	0.012913223140495866
3401574.5	0.012913223140495866
3407322.5	0.012913223140495866
3413301.5	0.012913223140495866
3418602.0	0.012913223140495866
3428082.0	0.013429752066115703
3435496.0	0.014462809917355372
3442248.5	0.014204545454545454
3448770.0	0.013171487603305785
3454827.0	0.012913223140495866
3459749.5	0.012913223140495866
3465111.5	0.012913223140495866
3470266.5	0.014462809917355372
3477170.0	0.013171487603305785
3484859.0	0.012913223140495866
3491886.0	0.012913223140495866
3498720.0	0.012913223140495866
3505361.5	0.012913223140495866
3510139.5	0.012913223140495866
3516863.5	0.012913223140495866
3521837.5	0.013171487603305785
3527683.0	0.013171487603305785
3533404.5	0.012913223140495866
3539816.5	0.012913223140495866
3545600.5	0.012913223140495866
3551385.0	0.013429752066115703
3557337.5	0.013171487603305785
3566346.0	0.012913223140495866
3573824.0	0.013171487603305785
3581843.0	0.013171487603305785
3587849.0	0.013429752066115703
3593868.5	0.013171487603305785
3599056.5	0.012913223140495866
3604556.5	0.012913223140495866
3615411.5	0.012913223140495866
3625563.5	0.012913223140495866
3631910.5	0.013171487603305785
3638352.0	0.013171487603305785
3643871.5	0.013429752066115703
3649585.0	0.014204545454545452
3654581.5	0.013429752066115703
3660868.0	0.013171487603305785
3667167.5	0.012913223140495866
3676484.0	0.012913223140495866
3681050.5	0.012913223140495866
3686242.5	0.013429752066115703
3695313.5	0.013171487603305785
3701526.5	0.012913223140495866
3708086.5	0.012913223140495866
3715008.0	0.013171487603305785
3720425.0	0.014462809917355372
3725988.5	0.013171487603305785
3732019.5	0.012913223140495866
3737545.0	0.013429752066115703
3742163.0	0.013429752066115703
3747504.0	0.012913223140495866
3753260.0	0.012913223140495866
3759475.5	0.012913223140495866
3765883.0	0.012913223140495866
3771040.0	0.012913223140495866
3777415.0	0.012913223140495866
3783666.0	0.013429752066115703
3789166.0	0.013171487603305785
3796035.5	0.013171487603305785
3801538.5	0.013171487603305785
3808268.5	0.012913223140495866
3814129.5	0.012913223140495866
3820013.0	0.013946280991735536
3826138.0	0.013171487603305785
3834161.0	0.013171487603305785
3839769.5	0.013171487603305785
3844951.0	0.013171487603305785
3850851.5	0.013171487603305785
3857661.5	0.012913223140495866
3862897.5	0.012913223140495866
3867501.0	0.012913223140495866
3873253.0	0.013429752066115703
3879419.5	0.01368801652892562
3885577.5	0.013171487603305785
3892317.5	0.012913223140495866
3900314.0	0.012913223140495866
3909115.0	0.012913223140495866
3913743.0	0.012913223140495866
3919674.5	0.01368801652892562
3925000.0	0.013429752066115703
3930496.5	0.013429752066115703
3942207.0	0.013171487603305785
3947706.5	0.01368801652892562
3954645.5	0.014462809917355372
3961418.0	0.012913223140495866
3968785.5	0.013171487603305785
3974262.0	0.013171487603305785
3982281.5	0.012913223140495866
3989720.5	0.012913223140495866
3995781.5	0.013171487603305785
4003409.0	0.013171487603305785
4010867.0	0.013171487603305785
4018357.5	0.013171487603305785
4024682.0	0.013171487603305785
4031463.0	0.013171487603305785
4037337.5	0.013429752066115703
4043776.0	0.013429752066115703
4049963.5	0.012913223140495866
4056262.5	0.012913223140495866
4061879.0	0.012913223140495866
4068101.5	0.012913223140495866
4076171.5	0.013171487603305785
4081513.0	0.013171487603305785
4088882.5	0.013429752066115703
4100164.0	0.013429752066115703
4106270.5	0.013171487603305785
4111704.0	0.013171487603305785
4116769.0	0.012913223140495866
4122115.0	0.012913223140495866
4127260.5	0.013171487603305785
4132473.5	0.013171487603305785
4140656.5	0.014462809917355372
4150856.0	0.013171487603305785
4158017.5	0.012913223140495866
4162870.0	0.012913223140495866
4167961.0	0.012913223140495866
4174708.0	0.012913223140495866
4181919.5	0.012913223140495866
4186736.0	0.012913223140495866
4192991.5	0.012913223140495866
4198322.0	0.012913223140495866
4203333.5	0.013171487603305785
4209600.0	0.012913223140495866
4215649.5	0.012913223140495866
4221235.5	0.013171487603305785
4227974.0	0.013171487603305785
4233668.5	0.013171487603305785
4240528.0	0.013429752066115703
4245705.5	0.013171487603305785
4253873.5	0.014204545454545454
4260800.0	0.013946280991735536
4267949.5	0.014204545454545454
4275750.5	0.014204545454545454
4281672.5	0.013171487603305785
4286701.5	0.013429752066115703
4292474.0	0.01368801652892562
4299837.0	0.013429752066115703
4306784.5	0.013171487603305785
4313480.0	0.013171487603305785
4320815.5	0.012913223140495866
4328458.5	0.012913223140495866
4336228.5	0.012913223140495866
4342697.0	0.013171487603305785
4350150.5	0.012913223140495866
4356932.0	0.012913223140495866
4362545.5	0.013171487603305785
4368571.0	0.013171487603305785
4374842.5	0.01368801652892562
4382781.0	0.013171487603305785
4388956.5	0.012913223140495866
4396862.5	0.012913223140495866
4404087.5	0.012913223140495866
4410096.5	0.014204545454545454
4417349.5	0.012913223140495866
4425040.5	0.012913223140495866
4431804.5	0.012913223140495866
4436174.5	0.012913223140495866
4445173.5	0.012913223140495866
4451718.5	0.012913223140495866
4458818.5	0.012913223140495866
4467234.0	0.012913223140495866
4475050.0	0.012913223140495866
4482383.0	0.013171487603305785
4489133.5	0.014204545454545454
4497299.5	0.013171487603305785
4503292.5	0.013171487603305785
4509209.5	0.012913223140495866
4515846.0	0.015237603305785122
4522825.0	0.013946280991735536
4529834.0	0.012913223140495866
4536008.0	0.012913223140495866
4543011.0	0.012913223140495866
4548038.5	0.012913223140495866
4556428.0	0.012913223140495866
4564294.5	0.012913223140495866
4572673.0	0.012913223140495866
4579750.5	0.013171487603305785
4586176.0	0.013171487603305785
4592234.5	0.013429752066115703
4599998.5	0.012913223140495866
4611610.5	0.013171487603305785
4619200.0	0.012913223140495866
4624934.0	0.012913223140495866
4630234.5	0.012913223140495866
4637238.0	0.013171487603305785
4642145.5	0.013171487603305785
4647548.0	0.012913223140495866
4653627.5	0.013429752066115703
4657939.0	0.014204545454545454
4663775.5	0.012913223140495866
4671386.5	0.013171487603305785
4686847.5	0.012913223140495866
4693356.0	0.012913223140495866
4699738.5	0.013429752066115703
4703959.0	0.013171487603305785
4712055.5	0.013429752066115703
4718207.5	0.013429752066115703
4724014.5	0.013429752066115703
4732461.5	0.013429752066115703
4737625.5	0.013171487603305785
4742683.5	0.013171487603305785
4748204.0	0.013171487603305785
4754827.5	0.013429752066115703
4760747.5	0.013171487603305785
4767345.5	0.012913223140495866
4772706.5	0.012913223140495866
4780442.5	0.012913223140495866
4787134.5	0.012913223140495866
4794925.0	0.012913223140495866
4801471.0	0.012913223140495866
4810317.0	0.012913223140495866
4817755.5	0.013429752066115703
4823978.0	0.013429752066115703
4831511.5	0.013429752066115703
4837242.0	0.013171487603305785
4842901.0	0.012913223140495866
4850269.0	0.013429752066115703
4855844.5	0.013171487603305785
4861527.5	0.014204545454545454
4867964.0	0.014204545454545454
4873354.5	0.015754132231404958
4882330.5	0.013171487603305785
4887775.0	0.01368801652892562
4894605.5	0.012913223140495866
4902033.0	0.012913223140495866
4910075.0	0.012913223140495866
4916616.5	0.013946280991735536
4922615.0	0.013946280991735536
4933537.5	0.012913223140495866
4941527.5	0.012913223140495866
4948336.5	0.012913223140495866
4956229.5	0.012913223140495866
4963428.0	0.012913223140495866
4970429.0	0.013171487603305785
4976419.5	0.013171487603305785
4985310.0	0.013171487603305785
4995571.5	0.014204545454545454
5006325.0	0.013946280991735536
5013306.0	0.012913223140495866
5021516.0	0.013429752066115703
5027243.5	0.013429752066115703
5034179.5	0.013171487603305785
5041265.5	0.013171487603305785
5049626.5	0.013429752066115703
5058174.5	0.012913223140495866
5065115.5	0.012913223140495866
5071858.5	0.013171487603305785
5078449.5	0.012913223140495866
5084465.5	0.012913223140495866
5091631.0	0.012913223140495866
5097607.0	0.012913223140495866
5105371.5	0.013429752066115703
5112093.0	0.012913223140495866
5118633.5	0.012913223140495866
5124913.0	0.012913223140495866
5132088.5	0.012913223140495866
5139367.5	0.012913223140495866
5144405.5	0.012913223140495866
5151579.0	0.012913223140495866
5158298.5	0.012913223140495866
5164489.0	0.012913223140495866
5169958.5	0.012913223140495866
5175439.0	0.013171487603305785
5181833.0	0.013171487603305785
5187146.5	0.013171487603305785
5193887.0	0.012913223140495866
5200260.5	0.013171487603305785
5206957.5	0.013171487603305785
5214769.5	0.012913223140495866
5220214.5	0.012913223140495866
5226566.5	0.013171487603305785
5232760.0	0.013171487603305785
5239639.0	0.013171487603305785
5246025.5	0.013171487603305785
5250836.5	0.01368801652892562
5255730.5	0.013429752066115703
5260779.5	0.013171487603305785
5265227.5	0.013171487603305785
5271349.5	0.013171487603305785
5276476.5	0.013171487603305785
5282189.0	0.013171487603305785
5287952.5	0.012913223140495866
5292727.0	0.012913223140495866
5297748.5	0.013171487603305785
5303037.0	0.012913223140495866
5309345.0	0.013171487603305785
5316030.5	0.014204545454545454
5320617.0	0.012913223140495866
5328019.0	0.013171487603305785
5333417.5	0.013171487603305785
5339435.5	0.013171487603305785
5347354.5	0.013171487603305785
5354772.0	0.013429752066115703
5362915.5	0.013171487603305785
5369444.0	0.013429752066115703
5375109.5	0.013429752066115703
5381063.0	0.013429752066115703
5385793.5	0.013429752066115703
5391748.5	0.01368801652892562
5396832.0	0.013429752066115703
5401739.0	0.013171487603305785
5407960.5	0.013171487603305785
5419189.0	0.013171487603305785
5424820.0	0.013171487603305785
5430441.0	0.013171487603305785
5436197.5	0.01368801652892562
5443087.0	0.013171487603305785
5449545.5	0.012913223140495866
5456128.5	0.013171487603305785
5469098.0	0.013171487603305785
5475903.0	0.013171487603305785
5482526.0	0.012913223140495866
5492336.0	0.012913223140495866
5498201.0	0.013171487603305785
5503663.5	0.012913223140495866
5512443.5	0.012913223140495866
5524054.5	0.014204545454545454
5529517.5	0.012913223140495866
5537001.5	0.012913223140495866
5544162.5	0.012913223140495866
5549322.0	0.012913223140495866
5554137.0	0.012913223140495866
5561337.5	0.012913223140495866
5566523.5	0.014204545454545454
5571542.5	0.01368801652892562
5578294.5	0.013171487603305785
5584431.0	0.013171487603305785
5589524.0	0.012913223140495866
5596544.0	0.013171487603305785
5602245.0	0.012913223140495866
5611082.5	0.013171487603305785
5617113.0	0.013171487603305785
5625354.0	0.013171487603305785
5632698.5	0.012913223140495866
5639366.0	0.012913223140495866
5644714.0	0.012913223140495866
5650158.0	0.013946280991735536
5657522.5	0.013946280991735536
5664554.5	0.013946280991735536
5668939.0	0.014204545454545454
5675106.0	0.012913223140495866
5683518.5	0.012913223140495866
5689213.0	0.012913223140495866
5696643.0	0.013171487603305785
5701779.0	0.012913223140495866
5707328.0	0.012913223140495866
5712740.0	0.013171487603305785
5723215.0	0.012913223140495866
5732829.0	0.012913223140495866
5743732.0	0.012913223140495866
5750849.0	0.015495867768595042
5758816.0	0.012913223140495866
5764927.5	0.012913223140495866
5772743.5	0.012913223140495866
5780098.5	0.012913223140495866
5786700.5	0.012913223140495866
5794430.5	0.012913223140495866
5811107.0	0.012913223140495866
5816327.0	0.012913223140495866
5821802.5	0.014204545454545454
5828951.5	0.013429752066115703
5834996.5	0.013171487603305785
5840321.5	0.012913223140495866
5845212.5	0.012913223140495866
5855393.0	0.012913223140495866
5863148.5	0.013429752066115703
5870194.5	0.013429752066115703
5880659.0	0.013171487603305785
5893418.5	0.012913223140495866
5908343.0	0.012913223140495866
5916402.5	0.013429752066115703
5922450.5	0.013429752066115703
5929033.5	0.013171487603305785
5934276.5	0.012913223140495866
5940594.5	0.013171487603305785
5945180.0	0.013171487603305785
5951134.5	0.013429752066115703
5957316.5	0.01368801652892562
5963278.0	0.01368801652892562
5969180.5	0.013171487603305785
5975916.0	0.013171487603305785
5980876.5	0.01368801652892562
5987096.0	0.013429752066115703
5992448.0	0.013429752066115703
5999652.0	0.013171487603305785
6004861.5	0.013171487603305785
6011918.5	0.013171487603305785
6016397.0	0.013429752066115703
6022457.5	0.01368801652892562
6028760.5	0.013171487603305785
6036689.5	0.013429752066115703
6043098.5	0.013171487603305785
6048795.0	0.015495867768595042
6054088.0	0.014462809917355372
6059602.5	0.013429752066115703
6065515.5	0.013429752066115703
6070672.5	0.013429752066115703
6076275.5	0.013429752066115703
6081562.5	0.013171487603305785
6087959.0	0.013429752066115703
6092830.5	0.013429752066115703
6099236.0	0.01368801652892562
6104409.5	0.013946280991735538
6110689.0	0.01368801652892562
6118482.5	0.013429752066115703
6124223.5	0.01368801652892562
6131049.5	0.01368801652892562
6137257.0	0.013429752066115703
6143634.5	0.013171487603305785
6166188.5	0.014204545454545454
6175819.5	0.013171487603305785
6191147.5	0.013429752066115703
6200218.0	0.01368801652892562
6208007.0	0.01368801652892562
6213780.5	0.01368801652892562
6219164.5	0.013946280991735538
6228385.0	0.014462809917355372
6236249.5	0.013429752066115703
6242786.0	0.013429752066115703
6250832.5	0.013429752066115703
6261509.5	0.013171487603305785
6267104.5	0.013429752066115703
6273420.0	0.01368801652892562
6280067.5	0.013429752066115703
6286392.0	0.013171487603305785
6293137.0	0.013171487603305785
6300761.0	0.013171487603305785
6306736.5	0.013429752066115703
6314213.0	0.01368801652892562
6322452.5	0.013429752066115703
6330486.0	0.013171487603305785
6338736.5	0.013171487603305785
6358025.5	0.013171487603305785
6365097.0	0.013171487603305785
6370575.0	0.013429752066115703
6376547.5	0.014462809917355372
6382409.0	0.014979338842975204
6388347.5	0.014979338842975204
6392834.0	0.013946280991735538
6401575.0	0.014204545454545452
6406762.5	0.013946280991735538
6412331.0	0.015237603305785122
6417321.0	0.01368801652892562
6425188.0	0.014204545454545452
6430995.0	0.015237603305785122
6436404.0	0.01368801652892562
6444399.0	0.013946280991735538
6450662.5	0.013946280991735538
6458538.0	0.013429752066115703
6465484.5	0.013171487603305785
6471549.0	0.013171487603305785
6478926.5	0.013171487603305785
6484652.5	0.013429752066115703
6490270.0	0.013171487603305785
6500025.0	0.013429752066115703
6505364.0	0.013171487603305785
6511223.5	0.013171487603305785
6521183.5	0.013171487603305785
6526991.0	0.013429752066115703
6532659.5	0.013429752066115703
6539034.0	0.013171487603305785
6546168.0	0.013171487603305785
6553639.5	0.013171487603305785
6562431.0	0.013429752066115703
6569845.5	0.013429752066115703
6576947.0	0.015754132231404958
6581950.0	0.014462809917355372
6588661.5	0.014462809917355372
6595153.5	0.014462809917355372
6599757.0	0.013171487603305785
6604692.0	0.013171487603305785
6610211.0	0.013429752066115703
6616447.0	0.013429752066115703
6621823.0	0.013171487603305785
6627611.0	0.01627066115702479
6632487.0	0.014204545454545454
6638882.5	0.014204545454545454
6644156.0	0.015495867768595042
6649884.0	0.015754132231404958
6657853.5	0.01601239669421487
6662758.0	0.014462809917355372
6668139.5	0.014204545454545454
6674278.0	0.014204545454545454
6682080.5	0.013171487603305785
6687675.5	0.015495867768595042
